iter	Logloss
369	0.004662670525
370	0.004654929556
371	0.0046399039
372	0.004623579274
373	0.004611137465
374	0.004593188246
375	0.00458652016
376	0.004572560928
377	0.004511720441
378	0.004490782475
379	0.004476214865
380	0.004459673548
381	0.004438942583
382	0.00442885824
383	0.004415871181
384	0.004412052667
385	0.004379714651
386	0.004369033969
387	0.004367436681
388	0.004359212709
389	0.00434178848
390	0.004329977658
391	0.004327935538
392	0.004308611008
393	0.004281785688
394	0.004265742643
395	0.004248923269
396	0.004237898465
397	0.004222217452
398	0.00420161979
399	0.004188537304
400	0.004162094863
401	0.004153882929
402	0.004125802975
403	0.004103773627
404	0.004086018196
405	0.00405605497
406	0.004056052621
407	0.004033295098
408	0.00402150483
409	0.004012695087
410	0.003999757062
411	0.003991836691
412	0.003959466084
413	0.003936278996
414	0.00392768477
415	0.003914087864
416	0.0038964352
417	0.003879037397
418	0.003865822195
419	0.003859214008
420	0.00383947107
421	0.003831381868
422	0.00381651418
423	0.003807254026
424	0.00379754023
425	0.003772670119
426	0.003769830236
427	0.003757115655
428	0.00373496563
429	0.00371995583
430	0.003710885941
431	0.003705281342
432	0.003700042006
433	0.003698324335
434	0.003674367966
435	0.003659449775
436	0.003653052992
437	0.003645224524
438	0.003628159391
439	0.003617456394
440	0.003607827454
441	0.003601070108
442	0.003594393801
443	0.0035870868
444	0.003574747464
445	0.003569898934
446	0.003554990726
447	0.003548614497
448	0.003540273077
449	0.003540273077
450	0.003513545238
451	0.003491011159
452	0.003474238471
453	0.003460971593
454	0.003449576242
455	0.003449559799
456	0.003449566846
457	0.003432050127
458	0.003425450161
459	0.003415878183
460	0.003406323236
461	0.003396082688
462	0.003386105516
463	0.003375398408
464	0.003363209992
465	0.003351484907
466	0.003346291669
467	0.003342885689
468	0.003329764152
469	0.003318084872
470	0.003306396195
471	0.003299307941
472	0.003292412593
473	0.003281474994
474	0.003276732755
475	0.003251413406
476	0.003236696051
477	0.003230429635
478	0.003227475241
479	0.003214093265
480	0.003202505006
481	0.003193066332
482	0.003176995393
483	0.003169187478
484	0.003165104706
485	0.003142605861
486	0.003129518678
487	0.003111912699
488	0.003107795868
489	0.003087477437
490	0.003080673993
491	0.003080650797
492	0.003076944445
493	0.003071658717
494	0.003052647184
495	0.003049671063
496	0.003038299495
497	0.003034026752
498	0.003030612845
499	0.003026634895
500	0.003022407076
501	0.003012933755
502	0.003008838358
503	0.003003340637
504	0.002997916614
505	0.002984904891
506	0.00297153642
507	0.002963652752
508	0.002958597808
509	0.002951605567
510	0.002944526708
511	0.002939485564
512	0.002927084274
513	0.002919249934
514	0.002917489395
515	0.002914016176
516	0.002904106537
517	0.002888562644
518	0.002880833713
519	0.002874124226
520	0.002867158704
521	0.002853698331
522	0.002845391264
523	0.002831905346
524	0.002823757421
525	0.002819632662
526	0.002815821488
527	0.002815812679
528	0.002812050246
529	0.002807539966
530	0.002791700105
531	0.00278809329
532	0.002776862659
533	0.002774388919
534	0.002768912339
535	0.002761153165
536	0.002749768678
537	0.002742537724
538	0.002738121402
539	0.002735577193
540	0.002731222825
541	0.002731216952
542	0.002728764647
543	0.00272321613
544	0.002723227874
545	0.002719438722
546	0.002714561124
547	0.002703708381
548	0.002703668449
549	0.002703678725
550	0.002696998307
551	0.002692007079
552	0.002676346032
553	0.00266875745
554	0.002660525843
555	0.002653614347
556	0.002646960942
557	0.00264055447
558	0.002634525886
559	0.002630493911
560	0.002622037686
561	0.002617797534
562	0.002613676005
563	0.002609607621
564	0.002606228655
565	0.002588617097
566	0.002588622676
567	0.002581354139
568	0.00257752799
569	0.002571783923
570	0.002566082431
571	0.002563026151
572	0.002556026863
573	0.002551551229
574	0.002541428716
575	0.002530599463
576	0.00253054896
577	0.002523837418
578	0.002520905046
579	0.002513954792
580	0.002510100163
581	0.002503769738
582	0.002496491512
583	0.002483829489
584	0.0024838336
585	0.00248381334
586	0.002483823323
587	0.002474710565
588	0.002468203676
589	0.00246152223
590	0.00246152223
591	0.002461515918
592	0.002458075584
593	0.002458075584
594	0.002438274657
595	0.002429239709
596	0.002423440148
597	0.002423427669
598	0.002423431339
599	0.002414457904
600	0.002411975649
601	0.002406225709
602	0.002402127817
603	0.002402127817
604	0.002399158595
605	0.002388980882
606	0.002380467694
607	0.002372899373
608	0.002365728758
609	0.002355588628
610	0.002348205726
611	0.002343740076
612	0.002343751233
613	0.002339518569
614	0.002336107305
615	0.002333030325
616	0.002333043538
617	0.002329103025
618	0.002325577542
619	0.002321728198
620	0.002321719536
621	0.002316280832
622	0.002314573732
623	0.002311412484
624	0.002308914814
625	0.002308914814
626	0.002300779661
627	0.002297749513
628	0.002291212822
629	0.002284684058
630	0.002284684058
631	0.002284678773
632	0.002276764127
633	0.002276776166
634	0.002265585027
635	0.002260986367
636	0.002250559518
637	0.002238564303
638	0.002228575093
639	0.002228575093
640	0.002225106866
641	0.002225084992
642	0.002207360978
643	0.002202530359
644	0.002198481795
645	0.00219847005
646	0.00219847005
647	0.002185266447
648	0.002179127902
649	0.002173566466
650	0.002166958278
651	0.002164261682
652	0.002164266086
653	0.00215889653
654	0.002158865553
655	0.002153436832
656	0.002153436832
657	0.002150354274
658	0.002148209387
659	0.002145085135
660	0.002141585197
661	0.002139884556
662	0.002137543239
663	0.002135470583
664	0.00213148221
665	0.002126227459
666	0.002125771762
667	0.002122413642
668	0.002122428764
669	0.002122426562
670	0.002115378973
671	0.002109535809
672	0.002104003148
673	0.002099555701
674	0.002096746355
675	0.0020898974
676	0.00208990386
677	0.002086650562
678	0.002080872141
679	0.002078999293
680	0.002078995329
681	0.002078992246
682	0.00207898241
683	0.002078998265
684	0.002078968609
685	0.002078980795
686	0.002074989339
687	0.002074987137
688	0.002065760015
689	0.002060370492
690	0.002060359628
691	0.002060359628
692	0.002060362858
693	0.002054948525
694	0.002044617102
695	0.002041169428
696	0.002036822987
697	0.002031581302
698	0.002027983736
699	0.002026952693
700	0.00202389656
701	0.002018930436
702	0.002018907681
703	0.002017320671
704	0.002013121039
705	0.002011590403
706	0.002011590403
707	0.002006913641
708	0.002006922743
709	0.002002295602
710	0.002002297657
711	0.002002288996
712	0.002002300594
713	0.001997696355
714	0.001997679766
715	0.001997688134
716	0.001997669342
717	0.001997682702
718	0.001997672866
719	0.001997681087
720	0.001996109491
721	0.001996110666
722	0.001991854806
723	0.001991859504
724	0.001991849815
725	0.00199034355
726	0.001990349569
727	0.00199035735
728	0.001986859761
729	0.001982402625
730	0.001982390587
731	0.001975600943
732	0.001973823374
733	0.001973823374
734	0.001973812803
735	0.001968919497
736	0.001965062225
737	0.001961294213
738	0.001961294213
739	0.001961315207
740	0.001961302434
741	0.001961317996
742	0.001961317849
743	0.00195758654
744	0.001955846554
745	0.00195586329
746	0.001955852867
747	0.001955543392
748	0.001955535905
749	0.00195553429
750	0.001955532235
751	0.001955509039
752	0.001951312931
753	0.001951321299
754	0.001951310141
755	0.001951310141
756	0.001951318656
757	0.001946606953
758	0.00194660666
759	0.001946607834
760	0.001941990823
761	0.001941982161
762	0.00193738864
763	0.001937380859
764	0.001933767291
765	0.001933775659
766	0.001933785495
767	0.001933774337
768	0.001933779035
769	0.001933759216
770	0.001933759216
771	0.001933765676
772	0.001933775805
773	0.001933769346
774	0.001933780797
775	0.001933780797
776	0.00193379724
777	0.001929717698
778	0.001929701843
779	0.001929725039
780	0.001929709036
781	0.001929708596
782	0.001929713294
783	0.001924232896
784	0.00192423642
785	0.00192423642
786	0.001924232603
787	0.001924234071
788	0.001924222326
789	0.001920746171
790	0.001920743822
791	0.001920753218
792	0.001920740299
793	0.00192073105
794	0.001920731197
795	0.001919251357
796	0.001915842588
797	0.001915839505
798	0.001915842295
799	0.001915822329
800	0.001915829669
801	0.001915814254
802	0.001915826146
803	0.001915821301
804	0.001915794435
805	0.001915799867
806	0.001915809263
807	0.001912444977
808	0.001912443215
809	0.001912432938
810	0.001912415908
811	0.00191238684
812	0.001912405485
813	0.001912405338
814	0.001912400053
815	0.001912393006
816	0.001912124198
817	0.001912130804
818	0.001912124785
819	0.001912124785
820	0.001912126253
821	0.001912126253
822	0.001912114068
823	0.001912111426
824	0.001912124932
825	0.001912093662
826	0.001912124785
827	0.001912111426
828	0.001912101736
829	0.001912107021
830	0.001912124492
831	0.00191209234
832	0.001912111426
833	0.00191209234
834	0.00191209924
835	0.001912101883
836	0.00191210247
837	0.001912096157
838	0.001912088377
839	0.001912082651
840	0.001912106728
841	0.001912090285
842	0.001912075164
843	0.001912087055
844	0.001912083825
845	0.001912092047
846	0.001912070319
847	0.001912066502
848	0.001912084706
849	0.001912082064
850	0.001912061804
851	0.001912075311
852	0.00191208456
853	0.001912067383
854	0.001912072962
855	0.001912073842
856	0.001912081623
857	0.001912064447
858	0.00191206474
859	0.001912076338
860	0.001912063859
861	0.001912064447
862	0.00191206841
863	0.001912056813
864	0.001912065768
865	0.001912056519
866	0.001912059161
867	0.001912066942
868	0.001912052849
869	0.001912052702
870	0.001912049178
871	0.001912047123
872	0.001912026423
873	0.001912043159
874	0.001912013651
875	0.00191202378
876	0.001912023634
877	0.00191202701
878	0.001912014531
879	0.001912014385
880	0.001912021725
881	0.001912014385
882	0.001912001906
883	0.001911996621
884	0.00191200587
885	0.001912003667
886	0.001912018348
887	0.001912002493
888	0.001912006016
889	0.00191199941
890	0.001911992657
891	0.001912003374
892	0.001911994859
893	0.001911989867
894	0.001911997942
895	0.001911965057
896	0.001911966084
897	0.001912000438
898	0.001911973718
899	0.001911969314
900	0.001911981499
901	0.001911968286
902	0.00191197548
903	0.001911963882
904	0.001911972837
905	0.001911957863
906	0.001911966965
907	0.001911948908
908	0.001911959037
909	0.001911949642
910	0.001911965497
911	0.001911948614
912	0.001911951257
913	0.001911928941
914	0.001911946265
915	0.001911932612
916	0.001911949642
917	0.001911935401
918	0.001911942888
919	0.001911923216
920	0.001911922922
921	0.001911914407
922	0.001911914995
923	0.001911914261
924	0.00191188299
925	0.001911909709
926	0.001911885633
927	0.001911905012
928	0.001911905599
929	0.00191187653
930	0.001911879907
931	0.001911878879
932	0.001911877705
933	0.001911878439
934	0.001911881816
935	0.001911868016
936	0.001911850839
937	0.001911860528
938	0.001911845407
939	0.001911818394
940	0.001911852894
941	0.001911813549
942	0.001911841737
943	0.001911834249
944	0.001911847462
945	0.001911815751
946	0.001911801658
947	0.001911824854
948	0.00191179696
949	0.001911823385
950	0.001911794611
951	0.001911802245
952	0.00191180019
953	0.00191180107
954	0.001911786683
955	0.001911776406
956	0.001911768185
957	0.001911078768
958	0.00191109844
959	0.001911094623
960	0.001911072602
961	0.001911072455
962	0.001911072455
963	0.0019110497
964	0.0019110497
965	0.001911073189
966	0.001911073189
967	0.001911047938
968	0.001911057921
969	0.001911052048
970	0.001911050287
971	0.001911052048
972	0.001911053663
973	0.001911043827
974	0.001911052342
975	0.001911024155
976	0.001911031202
977	0.001911008593
978	0.001910992591
979	0.001910992591
980	0.001910982754
981	0.001910979231
982	0.001910973652
983	0.001910984516
984	0.001910991857
985	0.001910969101
986	0.001910967193
987	0.001910963229
988	0.00191094708
989	0.001910961614
990	0.001910965431
991	0.001910939739
992	0.001910948254
993	0.001910934895
994	0.001910946933
995	0.001910930197
996	0.001910928141
997	0.001910929022
998	0.001910926967
999	0.001910920801
